Zip Code,Place Name,County,State,State Abbreviation,Latitude,Longitude
2070,Sheldonville,Norfolk,Massachusetts,MA,42.0348,-71.387
2071,South Walpole,Norfolk,Massachusetts,MA,42.0992,-71.2752
2072,Stoughton,Norfolk,Massachusetts,MA,42.1253,-71.1074
2081,Walpole,Norfolk,Massachusetts,MA,42.1444,-71.2544
2090,Westwood,Norfolk,Massachusetts,MA,42.2148,-71.2104
2093,Wrentham,Norfolk,Massachusetts,MA,42.0617,-71.3396
2108,Boston,Suffolk,Massachusetts,MA,42.3576,-71.0684
2109,Boston,Suffolk,Massachusetts,MA,42.36,-71.0545
2110,Boston,Suffolk,Massachusetts,MA,42.3576,-71.0514
2111,Boston,Suffolk,Massachusetts,MA,42.3503,-71.0629
2112,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2113,Boston,Suffolk,Massachusetts,MA,42.3657,-71.056
2114,Boston,Suffolk,Massachusetts,MA,42.3611,-71.0682
2115,Boston,Suffolk,Massachusetts,MA,42.3427,-71.0922
2116,Boston,Suffolk,Massachusetts,MA,42.3492,-71.0768
2117,Boston,Suffolk,Massachusetts,MA,42.3585,-71.058
2118,Boston,Suffolk,Massachusetts,MA,42.3362,-71.0729
2119,Roxbury,Suffolk,Massachusetts,MA,42.3251,-71.0953
2120,Roxbury Crossing,Suffolk,Massachusetts,MA,42.3307,-71.0912
2121,Dorchester,Suffolk,Massachusetts,MA,42.2973,-71.0745
2122,Dorchester,Suffolk,Massachusetts,MA,42.2973,-71.0745
2123,Boston,Suffolk,Massachusetts,MA,42.3389,-70.9196
2124,Dorchester Center,Suffolk,Massachusetts,MA,42.2918,-71.0717
2125,Dorchester,Suffolk,Massachusetts,MA,42.2973,-71.0745
2126,Mattapan,Suffolk,Massachusetts,MA,42.2739,-71.0939
2127,Boston,Suffolk,Massachusetts,MA,42.3347,-71.0375
2128,Boston,Suffolk,Massachusetts,MA,42.3642,-71.0257
2129,Charlestown,Suffolk,Massachusetts,MA,42.3778,-71.0627
2130,Jamaica Plain,Suffolk,Massachusetts,MA,42.3126,-71.1115
2131,Roslindale,Suffolk,Massachusetts,MA,42.2836,-71.1295
2132,West Roxbury,Suffolk,Massachusetts,MA,42.2787,-71.1589
2133,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2134,Allston,Suffolk,Massachusetts,MA,42.3535,-71.1329
2135,Brighton,Suffolk,Massachusetts,MA,42.3478,-71.1566
2136,Hyde Park,Suffolk,Massachusetts,MA,42.254,-71.1261
2137,Readville,Suffolk,Massachusetts,MA,42.2404,-71.137
2138,Cambridge,Middlesex,Massachusetts,MA,42.377,-71.1256
2139,Cambridge,Middlesex,Massachusetts,MA,42.3647,-71.1042
2140,Cambridge,Middlesex,Massachusetts,MA,42.3932,-71.1338
2141,Cambridge,Middlesex,Massachusetts,MA,42.3687,-71.0836
2142,Cambridge,Middlesex,Massachusetts,MA,42.362,-71.083
2143,Somerville,Middlesex,Massachusetts,MA,42.3829,-71.1028
2144,Somerville,Middlesex,Massachusetts,MA,42.4003,-71.1221
2145,Somerville,Middlesex,Massachusetts,MA,42.3907,-71.0929
2148,Malden,Middlesex,Massachusetts,MA,42.4291,-71.0605
2149,Everett,Middlesex,Massachusetts,MA,42.4112,-71.0514
2150,Chelsea,Suffolk,Massachusetts,MA,42.3963,-71.0325
2151,Revere,Suffolk,Massachusetts,MA,42.4138,-71.0052
2152,Winthrop,Suffolk,Massachusetts,MA,42.3763,-70.98
2153,Medford,Middlesex,Massachusetts,MA,42.4184,-71.1062
2155,Medford,Middlesex,Massachusetts,MA,42.4173,-71.1087
2156,West Medford,Middlesex,Massachusetts,MA,42.4223,-71.1328
2163,Boston,Suffolk,Massachusetts,MA,42.3253,-71.1122
2169,Quincy,Norfolk,Massachusetts,MA,42.2491,-70.9978
2170,Quincy,Norfolk,Massachusetts,MA,42.2671,-71.0186
2171,Quincy,Norfolk,Massachusetts,MA,42.2825,-71.0241
2176,Melrose,Middlesex,Massachusetts,MA,42.4581,-71.0632
2180,Stoneham,Middlesex,Massachusetts,MA,42.4828,-71.0978
2184,Braintree,Norfolk,Massachusetts,MA,42.2093,-70.9963
2185,Braintree,Norfolk,Massachusetts,MA,42.18,-71.0892
2186,Milton,Norfolk,Massachusetts,MA,42.2537,-71.0771
2187,Milton Village,Norfolk,Massachusetts,MA,42.2668,-71.0717
2188,Weymouth,Norfolk,Massachusetts,MA,42.2113,-70.9582
2189,East Weymouth,Norfolk,Massachusetts,MA,42.214,-70.9203
2190,South Weymouth,Norfolk,Massachusetts,MA,42.1751,-70.9495
2191,North Weymouth,Norfolk,Massachusetts,MA,42.2459,-70.9467
2196,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2199,Boston,Suffolk,Massachusetts,MA,42.3479,-71.0825
2201,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2203,Boston,Suffolk,Massachusetts,MA,42.3615,-71.0604
2204,Boston,Suffolk,Massachusetts,MA,42.3389,-70.9196
2205,Boston,Suffolk,Massachusetts,MA,42.3503,-71.0539
2206,Boston,Suffolk,Massachusetts,MA,42.3389,-70.9196
2210,Boston,Suffolk,Massachusetts,MA,42.3489,-71.0465
2211,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2212,Boston,Middlesex,Massachusetts,MA,42.3584,-71.0598
2215,Boston,Suffolk,Massachusetts,MA,42.3471,-71.1027
2217,Boston,Suffolk,Massachusetts,MA,42.3389,-70.9196
2222,Boston,Suffolk,Massachusetts,MA,42.3644,-71.0633
2238,Cambridge,Middlesex,Massachusetts,MA,42.3751,-71.1056
2241,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2266,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2269,Quincy,Norfolk,Massachusetts,MA,42.2529,-71.0023
2283,Boston,Suffolk,Massachusetts,MA,42.3389,-70.9196
2284,Boston,Suffolk,Massachusetts,MA,42.3389,-70.9196
2293,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2297,Boston,Suffolk,Massachusetts,MA,42.3584,-71.0598
2298,Boston,Suffolk,Massachusetts,MA,42.3823,-71.0323
2301,Brockton,Plymouth,Massachusetts,MA,42.0794,-71.04
2302,Brockton,Plymouth,Massachusetts,MA,42.0847,-71.0002
2303,Brockton,Plymouth,Massachusetts,MA,42.0834,-71.0184
2304,Brockton,Plymouth,Massachusetts,MA,42.0834,-71.0184
2305,Brockton,Plymouth,Massachusetts,MA,42.0834,-71.0184
2322,Avon,Norfolk,Massachusetts,MA,42.1258,-71.0437
2324,Bridgewater,Plymouth,Massachusetts,MA,41.9773,-70.9723
2325,Bridgewater,Plymouth,Massachusetts,MA,41.9873,-70.9728
2327,Bryantville,Plymouth,Massachusetts,MA,42.0407,-70.8272
2330,Carver,Plymouth,Massachusetts,MA,41.8883,-70.7678
2331,Duxbury,Plymouth,Massachusetts,MA,41.9705,-70.7014
2332,Duxbury,Plymouth,Massachusetts,MA,42.0399,-70.7163
2333,East Bridgewater,Plymouth,Massachusetts,MA,42.0315,-70.945
2334,Easton,Bristol,Massachusetts,MA,42.0235,-71.1324
2337,Elmwood,Plymouth,Massachusetts,MA,42.0098,-70.962
2338,Halifax,Plymouth,Massachusetts,MA,42.0002,-70.8448
2339,Hanover,Plymouth,Massachusetts,MA,42.1214,-70.857
2340,Hanover,Plymouth,Massachusetts,MA,42.1137,-70.8161
2341,Hanson,Plymouth,Massachusetts,MA,42.0616,-70.8651
2343,Holbrook,Norfolk,Massachusetts,MA,42.1464,-71.0083
2344,Middleboro,Plymouth,Massachusetts,MA,41.8932,-70.9112
2345,Manomet,Plymouth,Massachusetts,MA,41.8882,-70.581
2346,Middleboro,Plymouth,Massachusetts,MA,41.8884,-70.893
2347,Lakeville,Plymouth,Massachusetts,MA,41.8374,-70.9582
2348,Lakeville,Plymouth,Massachusetts,MA,41.8459,-70.9495
2349,Middleboro,Plymouth,Massachusetts,MA,41.8932,-70.9112
2350,Monponsett,Plymouth,Massachusetts,MA,42.0185,-70.8475
2351,Abington,Plymouth,Massachusetts,MA,42.1167,-70.9543
2355,North Carver,Plymouth,Massachusetts,MA,41.9169,-70.8013
2356,North Easton,Bristol,Massachusetts,MA,42.059,-71.1123
2357,North Easton,Bristol,Massachusetts,MA,42.0645,-71.0871
2358,North Pembroke,Plymouth,Massachusetts,MA,42.0932,-70.7925
2359,Pembroke,Plymouth,Massachusetts,MA,42.0621,-70.8044
2360,Plymouth,Plymouth,Massachusetts,MA,41.9104,-70.642
2361,Plymouth,Plymouth,Massachusetts,MA,41.9705,-70.7014
2362,Plymouth,Plymouth,Massachusetts,MA,41.9584,-70.6673
2364,Kingston,Plymouth,Massachusetts,MA,41.995,-70.741
2366,South Carver,Plymouth,Massachusetts,MA,41.8501,-70.7044
2367,Plympton,Plymouth,Massachusetts,MA,41.9655,-70.8046
2368,Randolph,Norfolk,Massachusetts,MA,42.1736,-71.0514
2370,Rockland,Plymouth,Massachusetts,MA,42.1293,-70.9133
2375,South Easton,Bristol,Massachusetts,MA,42.0257,-71.0988
2379,West Bridgewater,Plymouth,Massachusetts,MA,42.0255,-71.0161
2381,White Horse Beach,Plymouth,Massachusetts,MA,41.9316,-70.5611
2382,Whitman,Plymouth,Massachusetts,MA,42.0816,-70.9381
2420,Lexington,Middlesex,Massachusetts,MA,42.4563,-71.2167
2421,Lexington,Middlesex,Massachusetts,MA,42.4426,-71.2265
2445,Brookline,Norfolk,Massachusetts,MA,42.3259,-71.1341
2446,Brookline,Norfolk,Massachusetts,MA,42.3431,-71.123
2447,Brookline Village,Norfolk,Massachusetts,MA,42.3329,-71.1162
2451,Waltham,Middlesex,Massachusetts,MA,42.3986,-71.2451
2452,Waltham,Middlesex,Massachusetts,MA,42.3943,-71.218
2453,Waltham,Middlesex,Massachusetts,MA,42.3654,-71.2317
2454,Waltham,Middlesex,Massachusetts,MA,42.3567,-71.2505
2455,North Waltham,Middlesex,Massachusetts,MA,42.3621,-71.2055
2456,New Town,Middlesex,Massachusetts,MA,42.4464,-71.4594
2457,Babson Park,Norfolk,Massachusetts,MA,42.18,-71.0892
2458,Newton,Middlesex,Massachusetts,MA,42.3528,-71.1875
2459,Newton Center,Middlesex,Massachusetts,MA,42.3341,-71.1833
2460,Newtonville,Middlesex,Massachusetts,MA,42.352,-71.2084
2461,Newton Highlands,Middlesex,Massachusetts,MA,42.3168,-71.2084
2462,Newton Lower Falls,Middlesex,Massachusetts,MA,42.3299,-71.2562
2464,Newton Upper Falls,Middlesex,Massachusetts,MA,42.3129,-71.2195
2465,West Newton,Middlesex,Massachusetts,MA,42.3492,-71.2267
2466,Auburndale,Middlesex,Massachusetts,MA,42.3441,-71.248
2467,Chestnut Hill,Middlesex,Massachusetts,MA,42.3164,-71.1612
2468,Waban,Middlesex,Massachusetts,MA,42.3271,-71.2315
2471,Watertown,Middlesex,Massachusetts,MA,42.3709,-71.1828
2472,Watertown,Middlesex,Massachusetts,MA,42.37,-71.1773
2474,Arlington,Middlesex,Massachusetts,MA,42.4202,-71.1565
2475,Arlington Heights,Middlesex,Massachusetts,MA,42.4204,-71.1801
2476,Arlington,Middlesex,Massachusetts,MA,42.4162,-71.1752
2477,Watertown,Middlesex,Massachusetts,MA,42.3709,-71.1828
2478,Belmont,Middlesex,Massachusetts,MA,42.3959,-71.1787
2479,Waverley,Middlesex,Massachusetts,MA,42.3876,-71.1828
2481,Wellesley Hills,Norfolk,Massachusetts,MA,42.3106,-71.2747
2482,Wellesley,Norfolk,Massachusetts,MA,42.2945,-71.2992
2492,Needham,Norfolk,Massachusetts,MA,42.2798,-71.2501
2493,Weston,Middlesex,Massachusetts,MA,42.3589,-71.3001
2494,Needham Heights,Norfolk,Massachusetts,MA,42.2945,-71.2328
2495,Nonantum,Middlesex,Massachusetts,MA,42.3626,-71.2023
2532,Buzzards Bay,Barnstable,Massachusetts,MA,41.7455,-70.5905
2534,Cataumet,Barnstable,Massachusetts,MA,41.6694,-70.6234
2535,Chilmark,Dukes,Massachusetts,MA,41.3575,-70.7416
2536,East Falmouth,Barnstable,Massachusetts,MA,41.5968,-70.5671
2537,East Sandwich,Barnstable,Massachusetts,MA,41.7283,-70.44
2538,East Wareham,Plymouth,Massachusetts,MA,41.7682,-70.6532
2539,Edgartown,Dukes,Massachusetts,MA,41.3889,-70.5339
2540,Falmouth,Barnstable,Massachusetts,MA,41.5648,-70.6217
2541,Falmouth,Barnstable,Massachusetts,MA,41.5515,-70.6148
2542,Buzzards Bay,Barnstable,Massachusetts,MA,41.6531,-70.5537
2543,Woods Hole,Barnstable,Massachusetts,MA,41.5263,-70.6643
2552,Menemsha,Dukes,Massachusetts,MA,41.3798,-70.6431
2553,Monument Beach,Barnstable,Massachusetts,MA,41.6734,-70.608
2554,Nantucket,Nantucket,Massachusetts,MA,41.2725,-70.0932
2556,North Falmouth,Barnstable,Massachusetts,MA,41.6417,-70.623
2557,Oak Bluffs,Dukes,Massachusetts,MA,41.4543,-70.562
2558,Onset,Plymouth,Massachusetts,MA,41.7476,-70.6582
2559,Pocasset,Barnstable,Massachusetts,MA,41.6881,-70.6105
2561,Sagamore,Barnstable,Massachusetts,MA,41.7703,-70.5337
2562,Sagamore Beach,Barnstable,Massachusetts,MA,41.7933,-70.5196
2563,Sandwich,Barnstable,Massachusetts,MA,41.7113,-70.4775
2564,Siasconset,Nantucket,Massachusetts,MA,41.2639,-69.9626
2568,Vineyard Haven,Dukes,Massachusetts,MA,41.45,-70.5937
2571,Wareham,Plymouth,Massachusetts,MA,41.7541,-70.7116
2574,West Falmouth,Barnstable,Massachusetts,MA,41.6039,-70.6382
2575,West Tisbury,Dukes,Massachusetts,MA,41.4213,-70.6428
2576,West Wareham,Plymouth,Massachusetts,MA,41.7796,-70.7642
2584,Nantucket,Nantucket,Massachusetts,MA,41.2778,-70.046
2601,Hyannis,Barnstable,Massachusetts,MA,41.6601,-70.2967
2630,Barnstable,Barnstable,Massachusetts,MA,41.6983,-70.3001
2631,Brewster,Barnstable,Massachusetts,MA,41.7492,-70.0699
2632,Centerville,Barnstable,Massachusetts,MA,41.6606,-70.3532
2633,Chatham,Barnstable,Massachusetts,MA,41.6889,-69.9722
2634,Centerville,Barnstable,Massachusetts,MA,41.6487,-70.3481
2635,Cotuit,Barnstable,Massachusetts,MA,41.6243,-70.4364
2637,Cummaquid,Barnstable,Massachusetts,MA,41.7014,-70.2772
2638,Dennis,Barnstable,Massachusetts,MA,41.7322,-70.1911
2639,Dennis Port,Barnstable,Massachusetts,MA,41.6649,-70.1327
2641,East Dennis,Barnstable,Massachusetts,MA,41.7426,-70.162
2642,Eastham,Barnstable,Massachusetts,MA,41.8408,-69.9849
2643,East Orleans,Barnstable,Massachusetts,MA,41.7843,-69.962
2644,Forestdale,Barnstable,Massachusetts,MA,41.6827,-70.5143
2645,Harwich,Barnstable,Massachusetts,MA,41.7008,-70.0579
2646,Harwich Port,Barnstable,Massachusetts,MA,41.6703,-70.0722
2647,Hyannis Port,Barnstable,Massachusetts,MA,41.635,-70.3063
2648,Marstons Mills,Barnstable,Massachusetts,MA,41.6703,-70.4163
2649,Mashpee,Barnstable,Massachusetts,MA,41.6181,-70.4854
2650,North Chatham,Barnstable,Massachusetts,MA,41.703,-69.9666
2651,North Eastham,Barnstable,Massachusetts,MA,41.8243,-69.9818
2652,North Truro,Barnstable,Massachusetts,MA,42.0338,-70.0875
2653,Orleans,Barnstable,Massachusetts,MA,41.7792,-69.9822
2655,Osterville,Barnstable,Massachusetts,MA,41.63,-70.3837
2657,Provincetown,Barnstable,Massachusetts,MA,42.0534,-70.1865
2659,South Chatham,Barnstable,Massachusetts,MA,41.6801,-70.0241
2660,South Dennis,Barnstable,Massachusetts,MA,41.7097,-70.1585
2661,South Harwich,Barnstable,Massachusetts,MA,41.6862,-70.0329
2662,South Orleans,Barnstable,Massachusetts,MA,41.7567,-69.9841
2663,South Wellfleet,Barnstable,Massachusetts,MA,41.8005,-70.0768
2664,South Yarmouth,Barnstable,Massachusetts,MA,41.6739,-70.1949
2666,Truro,Barnstable,Massachusetts,MA,41.9988,-70.0564
2667,Wellfleet,Barnstable,Massachusetts,MA,41.9289,-70.0186
2668,West Barnstable,Barnstable,Massachusetts,MA,41.7002,-70.372
2669,West Chatham,Barnstable,Massachusetts,MA,41.6812,-69.9911
2670,West Dennis,Barnstable,Massachusetts,MA,41.6626,-70.1681
2671,West Harwich,Barnstable,Massachusetts,MA,41.6694,-70.1135
2672,West Hyannisport,Barnstable,Massachusetts,MA,41.6356,-70.3233
2673,West Yarmouth,Barnstable,Massachusetts,MA,41.6614,-70.2363
2675,Yarmouth Port,Barnstable,Massachusetts,MA,41.7051,-70.227
2702,Assonet,Bristol,Massachusetts,MA,41.7975,-71.0607
2703,Attleboro,Bristol,Massachusetts,MA,41.9296,-71.3009
2712,Chartley,Bristol,Massachusetts,MA,41.9487,-71.2259
2713,Cuttyhunk,Dukes,Massachusetts,MA,41.4218,-70.9313
2714,Dartmouth,Bristol,Massachusetts,MA,41.7562,-71.0671
2715,Dighton,Bristol,Massachusetts,MA,41.8125,-71.1427
2717,East Freetown,Bristol,Massachusetts,MA,41.7635,-70.9677
2718,East Taunton,Bristol,Massachusetts,MA,41.8736,-71.0192
2719,Fairhaven,Bristol,Massachusetts,MA,41.6409,-70.8896
2720,Fall River,Bristol,Massachusetts,MA,41.7182,-71.14
2721,Fall River,Bristol,Massachusetts,MA,41.6883,-71.1574
2722,Fall River,Bristol,Massachusetts,MA,41.7015,-71.155
2723,Fall River,Bristol,Massachusetts,MA,41.6926,-71.1332
2724,Fall River,Bristol,Massachusetts,MA,41.685,-71.1748
2725,Somerset,Bristol,Massachusetts,MA,41.7223,-71.178
2726,Somerset,Bristol,Massachusetts,MA,41.756,-71.1492
2738,Marion,Plymouth,Massachusetts,MA,41.7095,-70.7613
2739,Mattapoisett,Plymouth,Massachusetts,MA,41.6618,-70.8164
2740,New Bedford,Bristol,Massachusetts,MA,41.6347,-70.9372
2741,New Bedford,Bristol,Massachusetts,MA,41.6362,-70.9342
2742,New Bedford,Bristol,Massachusetts,MA,41.6362,-70.9342
2743,Acushnet,Bristol,Massachusetts,MA,41.6997,-70.9087
2744,New Bedford,Bristol,Massachusetts,MA,41.6127,-70.9167
2745,New Bedford,Bristol,Massachusetts,MA,41.6913,-70.9355
2746,New Bedford,Bristol,Massachusetts,MA,41.66,-70.9324
2747,North Dartmouth,Bristol,Massachusetts,MA,41.6338,-70.9958
2748,South Dartmouth,Bristol,Massachusetts,MA,41.5665,-70.9843
2760,North Attleboro,Bristol,Massachusetts,MA,41.9775,-71.3298
2761,North Attleboro,Bristol,Massachusetts,MA,41.9834,-71.3328
2762,Plainville,Norfolk,Massachusetts,MA,42.0124,-71.3275
2763,Attleboro Falls,Bristol,Massachusetts,MA,41.9726,-71.3082
2764,North Dighton,Bristol,Massachusetts,MA,41.8529,-71.1485
2766,Norton,Bristol,Massachusetts,MA,41.9718,-71.1894
2767,Raynham,Bristol,Massachusetts,MA,41.9324,-71.0469
2768,Raynham Center,Bristol,Massachusetts,MA,41.7562,-71.0671
2769,Rehoboth,Bristol,Massachusetts,MA,41.8515,-71.2545
2770,Rochester,Plymouth,Massachusetts,MA,41.7591,-70.8523
2771,Seekonk,Bristol,Massachusetts,MA,41.8378,-71.3224
2777,Swansea,Bristol,Massachusetts,MA,41.7473,-71.2122
2779,Berkley,Bristol,Massachusetts,MA,41.8353,-71.0765
2780,Taunton,Bristol,Massachusetts,MA,41.905,-71.1026
2783,Taunton,Bristol,Massachusetts,MA,41.7562,-71.0671
2790,Westport,Bristol,Massachusetts,MA,41.6211,-71.089
2791,Westport Point,Bristol,Massachusetts,MA,41.5223,-71.0745
2801,Adamsville,Newport,Rhode Island,RI,41.5301,-71.2841
2802,Albion,Providence,Rhode Island,RI,41.9512,-71.4545
2804,Ashaway,Washington,Rhode Island,RI,41.4231,-71.7837
2806,Barrington,Bristol,Rhode Island,RI,41.7443,-71.3175
2807,Block Island,Washington,Rhode Island,RI,41.1715,-71.5748
2808,Bradford,Washington,Rhode Island,RI,41.4114,-71.7465
2809,Bristol,Bristol,Rhode Island,RI,41.6825,-71.2676
2812,Carolina,Washington,Rhode Island,RI,41.4691,-71.6751
2813,Charlestown,Washington,Rhode Island,RI,41.4007,-71.6615
2814,Chepachet,Providence,Rhode Island,RI,41.9155,-71.6795
2815,Clayville,Providence,Rhode Island,RI,41.7778,-71.6706
2816,Coventry,Kent,Rhode Island,RI,41.6914,-71.5768
2817,West Greenwich,Kent,Rhode Island,RI,41.64,-71.6435
2818,East Greenwich,Kent,Rhode Island,RI,41.6498,-71.474
2822,Exeter,Washington,Rhode Island,RI,41.574,-71.6076
2823,Fiskeville,Providence,Rhode Island,RI,41.7312,-71.5468
2824,Forestdale,Providence,Rhode Island,RI,42.0002,-71.5631
2825,Foster,Providence,Rhode Island,RI,41.7815,-71.7187
2826,Glendale,Providence,Rhode Island,RI,41.9762,-71.6326
2827,Greene,Kent,Rhode Island,RI,41.7062,-71.7356
2828,Greenville,Providence,Rhode Island,RI,41.8734,-71.5569
2829,Harmony,Providence,Rhode Island,RI,41.8793,-71.5894
2830,Harrisville,Providence,Rhode Island,RI,41.9764,-71.6534
2831,Hope,Providence,Rhode Island,RI,41.7516,-71.5612
2832,Hope Valley,Washington,Rhode Island,RI,41.5096,-71.7339
2833,Hopkinton,Washington,Rhode Island,RI,41.4751,-71.7726
2835,Jamestown,Newport,Rhode Island,RI,41.5164,-71.3761
2836,Kenyon,Washington,Rhode Island,RI,41.4474,-71.6204
2837,Little Compton,Newport,Rhode Island,RI,41.522,-71.1612
2838,Manville,Providence,Rhode Island,RI,41.9689,-71.4741
2839,Mapleville,Providence,Rhode Island,RI,41.9417,-71.6376
2840,Newport,Newport,Rhode Island,RI,41.4876,-71.3271
2841,Newport,Newport,Rhode Island,RI,41.499,-71.299
2842,Middletown,Newport,Rhode Island,RI,41.5198,-71.2731
2852,North Kingstown,Washington,Rhode Island,RI,41.5894,-71.4625
2857,North Scituate,Providence,Rhode Island,RI,41.8439,-71.6242
2858,Oakland,Providence,Rhode Island,RI,41.9573,-71.6478
2859,Pascoag,Providence,Rhode Island,RI,41.9627,-71.7099
2860,Pawtucket,Providence,Rhode Island,RI,41.8729,-71.3907
2861,Pawtucket,Providence,Rhode Island,RI,41.8814,-71.356
2862,Pawtucket,Providence,Rhode Island,RI,41.8612,-71.3691
2863,Central Falls,Providence,Rhode Island,RI,41.8883,-71.3945
2864,Cumberland,Providence,Rhode Island,RI,41.9484,-71.4154
2865,Lincoln,Providence,Rhode Island,RI,41.9089,-71.4348
2871,Portsmouth,Newport,Rhode Island,RI,41.5944,-71.252
2872,Prudence Island,Bristol,Rhode Island,RI,41.7071,-71.2868
2873,Rockville,Washington,Rhode Island,RI,41.5199,-71.774
2874,Saunderstown,Washington,Rhode Island,RI,41.5105,-71.4427
2875,Shannock,Washington,Rhode Island,RI,41.456,-71.6355
2876,Slatersville,Providence,Rhode Island,RI,41.9984,-71.5763
2877,Slocum,Washington,Rhode Island,RI,41.5289,-71.5299
2878,Tiverton,Newport,Rhode Island,RI,41.6338,-71.1808
2879,Wakefield,Washington,Rhode Island,RI,41.4437,-71.5342
2880,Wakefield,Washington,Rhode Island,RI,41.3753,-71.6439
2881,Kingston,Washington,Rhode Island,RI,41.4803,-71.5292
2882,Narragansett,Washington,Rhode Island,RI,41.4353,-71.4616
2883,Peace Dale,Washington,Rhode Island,RI,41.4512,-71.4987
2885,Warren,Bristol,Rhode Island,RI,41.7256,-71.2702
2886,Warwick,Kent,Rhode Island,RI,41.7026,-71.4476
2887,Warwick,Kent,Rhode Island,RI,41.7001,-71.4162
2888,Warwick,Kent,Rhode Island,RI,41.7494,-71.4084
2889,Warwick,Kent,Rhode Island,RI,41.7141,-71.3901
2891,Westerly,Washington,Rhode Island,RI,41.3691,-71.8126
2892,West Kingston,Washington,Rhode Island,RI,41.5058,-71.6211
2893,West Warwick,Kent,Rhode Island,RI,41.7004,-71.5183
2894,Wood River Junction,Washington,Rhode Island,RI,41.45,-71.7074
2895,Woonsocket,Providence,Rhode Island,RI,41.9846,-71.5194
2896,North Smithfield,Providence,Rhode Island,RI,41.9724,-71.5508
2898,Wyoming,Washington,Rhode Island,RI,41.5041,-71.663
2901,Providence,Providence,Rhode Island,RI,41.8227,-71.4145
2902,Providence,Providence,Rhode Island,RI,41.8184,-71.4249
2903,Providence,Providence,Rhode Island,RI,41.82,-71.4158
2904,Providence,Providence,Rhode Island,RI,41.8541,-71.4378
2905,Providence,Providence,Rhode Island,RI,41.7845,-71.3959
2906,Providence,Providence,Rhode Island,RI,41.8351,-71.3971
2907,Providence,Providence,Rhode Island,RI,41.7971,-71.4255
2908,Providence,Providence,Rhode Island,RI,41.8383,-71.4377
2909,Providence,Providence,Rhode Island,RI,41.8206,-71.4443
2910,Cranston,Providence,Rhode Island,RI,41.7766,-71.4383
2911,North Providence,Providence,Rhode Island,RI,41.8547,-71.4735
2912,Providence,Providence,Rhode Island,RI,41.8267,-71.3977
2914,East Providence,Providence,Rhode Island,RI,41.8138,-71.3688
2915,Riverside,Providence,Rhode Island,RI,41.7723,-71.3542
2916,Rumford,Providence,Rhode Island,RI,41.8425,-71.3559
2917,Smithfield,Providence,Rhode Island,RI,41.8964,-71.5207
2918,Providence,Providence,Rhode Island,RI,41.8415,-71.4404
2919,Johnston,Providence,Rhode Island,RI,41.8274,-71.52
2920,Cranston,Providence,Rhode Island,RI,41.7716,-71.4659
2921,Cranston,Providence,Rhode Island,RI,41.7614,-71.5061
2940,Providence,Providence,Rhode Island,RI,41.824,-71.4128
3031,Amherst,Hillsborough,New Hampshire,NH,42.8569,-71.6075
